Transaction,OTHERS,beverage,bread,breakfast,breakfast_pastry,condiments,dessert,kids,lunch,snacks,hour,day
7832,0,0,2,0,0,0,0,0,0,0,13,3
7833,0,1,0,0,0,0,0,0,1,0,13,3
7834,0,0,0,0,0,0,0,0,1,0,13,3
7835,0,1,0,0,0,0,0,0,1,0,13,3
7836,0,0,0,0,0,0,1,0,1,0,13,3
7837,1,0,0,0,0,0,0,0,0,0,13,3
7838,0,1,0,0,0,0,0,0,0,0,13,3
7839,0,1,0,0,1,0,0,0,2,0,14,3
7840,0,4,0,0,1,0,1,0,0,0,14,3
7841,0,1,0,0,0,0,0,0,0,0,14,3
7842,0,0,0,0,1,0,0,0,0,0,14,3
7843,0,1,1,0,1,0,0,0,1,0,14,3
7844,0,1,0,0,0,0,0,0,0,0,14,3
7845,0,1,0,0,0,0,1,0,0,0,14,3
7846,1,1,0,0,0,0,2,0,0,0,15,3
7847,1,0,0,0,0,0,2,0,0,0,15,3
7848,0,1,1,0,1,0,0,0,0,0,15,3
7849,0,2,0,0,0,0,0,0,0,0,15,3
7850,0,1,0,0,0,0,1,0,0,0,15,3
7851,0,1,0,0,0,0,0,0,0,0,16,3
7852,0,1,2,0,0,0,1,0,0,0,16,3
7853,0,3,0,0,1,0,2,0,0,0,17,3
7854,1,1,0,0,0,0,0,0,0,0,8,4
7855,0,1,0,0,0,0,0,0,0,0,8,4
7856,0,1,0,0,0,0,0,0,0,0,8,4
7857,0,0,1,0,0,0,0,0,0,0,8,4
7858,0,1,1,0,1,0,0,0,0,0,8,4
7859,1,1,1,0,0,0,0,0,0,0,8,4
7860,0,0,2,0,0,0,0,0,0,0,8,4
7861,0,0,1,0,0,0,0,0,0,0,8,4
7862,0,0,1,0,0,0,0,0,0,0,8,4
7863,0,1,0,0,1,0,0,0,0,0,8,4
7864,0,2,0,0,0,0,1,0,0,0,9,4
7865,0,1,1,0,0,0,0,0,0,0,9,4
7866,0,0,2,0,1,0,0,0,0,0,9,4
7867,0,1,0,0,0,0,0,0,0,0,9,4
7868,0,0,0,0,2,0,0,0,0,0,9,4
7869,0,2,3,0,0,0,0,0,0,0,9,4
7870,0,1,0,0,0,0,0,0,0,0,9,4
7871,0,0,1,0,0,0,0,0,0,0,9,4
7872,0,1,0,0,0,0,0,0,0,0,9,4
7873,0,0,1,0,0,0,1,0,0,0,10,4
7874,0,0,1,0,1,0,0,0,0,0,10,4
7875,0,1,0,0,0,0,0,0,0,0,10,4
7876,0,1,0,0,0,1,2,0,0,0,10,4
7877,0,3,0,0,1,0,1,0,0,0,10,4
7878,1,1,1,0,0,0,0,0,0,0,10,4
7879,0,3,0,0,0,0,3,0,0,0,10,4
7880,1,2,0,0,1,0,0,0,0,0,10,4
7881,0,1,0,0,1,0,0,0,0,0,10,4
7882,0,1,1,0,0,0,0,0,0,0,10,4
7883,0,1,1,0,0,0,0,0,0,0,11,4
7884,0,0,1,0,0,0,0,0,0,0,11,4
7885,0,2,0,0,1,0,0,0,0,0,11,4
7886,0,1,0,0,0,0,0,0,0,0,11,4
7887,1,2,0,0,0,0,0,0,0,0,11,4
7888,0,0,2,0,0,0,0,0,0,0,11,4
7889,0,0,0,0,0,0,1,0,0,0,11,4
7890,0,1,0,0,0,0,0,0,0,0,12,4
7891,1,1,0,0,0,0,0,0,2,0,12,4
7892,1,1,0,0,0,0,0,0,0,0,12,4
7893,0,0,1,0,1,0,0,0,0,0,12,4
7894,0,0,1,0,0,0,0,0,2,0,12,4
7895,0,1,0,0,0,0,0,0,1,0,12,4
7896,0,1,2,0,0,0,0,0,0,0,13,4
7897,0,1,0,0,0,0,1,0,2,0,13,4
7898,0,0,0,0,0,0,1,0,1,0,13,4
7899,2,0,1,0,0,0,1,0,0,0,13,4
7900,0,0,0,0,0,0,1,0,0,0,13,4
7901,0,0,0,0,0,0,0,0,1,0,13,4
7902,1,1,0,0,0,0,0,0,0,0,13,4
7903,0,1,0,0,1,0,0,0,0,0,13,4
7904,0,1,1,0,0,0,0,0,1,0,13,4
7905,1,1,0,0,0,0,0,0,1,0,13,4
7906,1,2,1,0,0,0,0,0,1,0,14,4
7907,0,1,1,0,0,0,1,0,0,0,14,4
7908,1,1,1,0,1,0,1,0,0,0,14,4
7909,0,1,0,0,0,0,0,0,0,0,14,4
7910,0,0,0,0,0,0,2,0,0,0,16,4
7911,0,1,0,0,0,0,0,0,0,0,16,4
7912,0,1,1,0,0,0,0,0,0,0,16,4
7913,1,0,0,0,0,0,1,0,0,0,16,4
7914,0,1,0,0,0,0,0,0,0,0,16,4
7915,0,1,0,0,2,0,0,0,0,0,8,5
7916,0,1,1,0,0,0,0,0,0,0,8,5
7917,1,0,1,0,0,0,0,0,0,0,8,5
7918,0,0,0,0,1,0,0,0,0,0,9,5
7919,0,0,1,0,0,0,1,0,0,0,9,5
7920,0,0,1,0,0,0,0,0,0,0,9,5
7921,0,2,0,0,0,0,0,0,0,0,9,5
7922,1,1,0,0,1,0,0,0,0,0,9,5
7923,1,1,0,1,0,0,0,0,0,0,9,5
7924,0,2,1,0,1,0,0,0,0,0,9,5
7925,0,2,1,0,0,0,0,0,0,0,9,5
7926,0,0,2,0,0,0,0,0,0,0,9,5
7927,0,2,0,0,0,0,1,0,0,0,9,5
7928,0,2,1,0,0,0,0,0,0,0,9,5
7929,0,3,0,0,0,0,0,0,0,0,9,5
7930,0,1,0,0,2,0,0,0,0,0,10,5
7931,0,2,0,0,0,0,0,0,0,0,10,5
7932,0,0,1,0,0,0,0,0,0,0,10,5
7933,1,2,0,0,0,1,1,0,0,0,10,5
7934,1,1,0,0,0,0,1,0,0,0,10,5
7935,0,0,1,0,1,0,1,0,0,0,11,5
7936,1,1,0,0,0,0,0,0,0,0,11,5
7937,0,1,0,0,0,0,0,0,1,0,11,5
7938,1,0,1,0,0,0,0,0,0,0,11,5
7939,0,0,2,0,0,0,1,0,0,0,11,5
7940,0,0,1,0,0,0,0,0,0,0,11,5
7941,1,1,0,0,0,0,1,0,0,0,11,5
7942,2,1,1,0,1,0,2,0,0,0,11,5
7943,0,1,0,0,1,0,0,0,2,0,11,5
7944,0,0,0,0,1,0,0,0,0,0,11,5
7945,0,1,0,0,0,0,0,0,0,0,11,5
7946,1,0,0,0,0,0,0,0,0,0,11,5
7947,0,1,1,0,0,0,0,0,0,0,11,5
7948,0,0,1,0,0,0,0,0,0,0,11,5
7949,0,1,1,0,0,0,1,0,0,0,11,5
7950,1,1,1,0,0,0,1,0,0,0,12,5
7951,0,0,1,0,1,0,0,0,0,0,12,5
7952,1,2,1,0,0,0,0,0,0,0,12,5
7953,0,1,1,0,0,0,0,0,0,0,12,5
7954,0,1,0,0,0,0,0,0,0,0,12,5
7955,1,2,0,1,0,0,1,0,1,0,12,5
7956,0,0,0,0,1,0,0,0,0,0,12,5
7957,0,0,0,0,1,0,0,0,1,0,12,5
7958,0,2,0,0,0,0,0,0,2,0,12,5
7959,0,0,1,0,1,0,1,0,0,0,12,5
7960,0,0,0,0,1,0,0,0,0,0,12,5
7961,1,1,1,0,0,0,1,0,2,0,13,5
7962,0,2,0,0,0,0,0,0,2,0,13,5
7963,1,0,1,0,0,0,0,0,0,0,13,5
7964,0,1,0,0,0,0,1,0,0,0,13,5
7965,0,2,0,0,0,0,0,0,0,0,13,5
7966,0,2,0,0,1,0,0,0,1,0,13,5
7967,1,1,0,0,0,0,0,0,0,0,13,5
7968,1,0,1,0,1,0,1,0,2,0,14,5
7969,0,0,1,0,0,0,0,0,0,0,14,5
7970,0,0,1,0,0,0,0,0,1,0,14,5
7971,0,2,1,0,1,0,0,0,0,0,14,5
7972,1,1,1,0,1,0,0,0,0,0,14,5
7973,0,0,1,0,0,0,0,0,0,0,14,5
7974,0,0,2,0,0,0,1,0,0,0,14,5
7975,0,1,0,0,0,0,1,0,0,0,14,5
7976,0,1,0,0,0,0,0,0,1,0,14,5
7977,1,0,1,0,0,0,1,0,0,0,15,5
7978,0,1,1,0,1,0,0,0,0,0,15,5
7979,0,2,0,0,1,0,1,0,0,0,15,5
7980,1,2,0,0,0,0,0,0,1,0,15,5
7981,2,0,0,0,0,0,0,0,0,0,15,5
7982,0,1,0,0,0,0,1,0,0,0,15,5
7983,0,1,0,0,0,0,1,0,0,0,15,5
7984,0,1,0,0,1,0,1,0,0,0,15,5
7985,0,0,1,0,0,0,0,0,0,0,16,5
7986,0,0,1,0,0,0,0,0,0,0,16,5
7987,0,1,0,0,0,0,0,0,0,0,16,5
7988,0,1,0,0,0,0,1,0,0,0,16,5
7989,0,1,0,0,0,0,0,0,0,0,16,5
7990,0,1,0,0,0,0,0,0,0,0,17,5
7991,0,1,1,0,1,0,1,0,0,0,17,5
7992,2,3,0,1,0,0,0,0,0,0,17,5
7993,0,1,0,0,1,0,0,0,0,0,17,5
7994,0,2,0,0,1,0,1,0,0,0,17,5
7995,0,1,0,0,1,0,0,0,0,0,9,6
7996,0,1,0,0,1,0,0,0,0,0,9,6
7997,0,0,1,0,1,0,0,0,0,0,10,6
7998,0,0,1,0,0,0,0,0,0,0,10,6
7999,0,1,0,0,0,0,1,0,1,0,10,6
8000,0,1,0,0,0,0,1,0,0,0,10,6
8001,1,2,0,0,1,0,0,0,0,0,10,6
8002,0,2,0,0,0,0,0,0,0,0,10,6
8003,0,1,1,0,0,0,0,0,0,0,11,6
8004,1,1,0,0,0,0,0,0,0,0,11,6
8005,1,1,0,0,0,0,0,0,0,0,11,6
8006,0,0,1,0,0,0,0,0,0,0,11,6
8007,1,0,0,0,1,0,1,0,0,0,11,6
8008,0,0,2,0,0,0,1,0,0,0,11,6
8009,0,1,0,0,0,0,0,0,0,0,11,6
8010,0,1,1,0,0,0,0,0,0,0,12,6
8011,1,3,2,0,0,0,2,0,0,0,12,6
8012,1,1,0,0,1,0,0,0,0,0,12,6
8013,0,0,1,0,0,0,0,0,0,0,12,6
8014,0,1,0,0,0,0,0,0,0,0,12,6
8015,0,2,0,0,2,0,0,0,0,0,12,6
8016,0,1,0,0,1,0,0,0,0,0,12,6
8017,0,0,1,0,0,0,0,0,0,0,12,6
8018,0,1,0,0,0,0,1,0,0,0,12,6
8019,0,1,0,0,0,0,0,0,0,0,12,6
8020,0,1,0,0,0,0,0,0,0,0,12,6
8021,0,0,1,0,0,0,0,0,0,0,12,6
8022,1,2,0,0,0,0,1,0,0,0,13,6
8023,0,1,0,0,0,0,0,0,0,0,13,6
8024,0,1,0,0,0,0,0,0,0,0,13,6
8025,2,1,0,0,0,0,0,0,0,0,13,6
8026,1,2,1,0,1,0,0,0,0,0,13,6
8027,0,0,1,0,0,0,0,0,0,0,13,6
8028,1,1,0,0,0,0,0,0,0,0,13,6
8029,1,1,0,0,0,0,0,0,0,0,13,6
8030,1,0,1,0,0,0,0,0,0,0,13,6
8031,2,1,0,0,0,0,0,0,0,0,13,6
8032,0,2,0,0,2,0,1,0,0,0,13,6
8033,2,2,0,0,0,0,0,0,0,0,13,6
8034,0,0,1,0,0,0,0,0,0,0,13,6
8035,1,3,0,0,0,0,0,0,1,0,14,6
8036,0,0,1,0,0,0,0,0,0,0,14,6
8037,0,2,0,0,0,0,1,0,0,0,14,6
8038,0,1,0,0,0,0,1,0,1,0,14,6
8039,0,0,1,0,0,0,0,0,0,0,14,6
8040,0,1,0,0,0,0,0,0,0,0,14,6
8041,1,2,1,0,0,0,0,0,0,0,14,6
8042,0,1,0,0,0,0,0,0,0,0,14,6
8043,0,2,0,0,0,0,1,0,0,0,14,6
8044,1,2,0,0,0,0,1,0,0,0,14,6
8045,0,0,0,0,1,0,0,0,0,0,15,6
8046,0,0,0,0,1,0,0,0,0,0,15,6
8047,0,1,0,0,0,0,1,0,0,0,15,6
8048,1,1,0,0,2,0,0,0,1,0,15,6
8049,1,0,0,0,0,0,0,0,0,0,15,6
8050,0,1,0,0,0,0,1,0,0,0,15,6
8051,0,2,0,0,0,0,2,0,2,0,15,6
8052,0,1,0,0,0,0,1,0,0,0,15,6
8053,0,0,1,0,0,0,1,0,0,0,15,6
8054,1,2,0,0,0,0,0,0,1,0,15,6
8055,0,1,0,0,0,0,1,0,0,0,15,6
8056,0,1,1,0,0,0,1,0,1,0,16,6
8057,0,1,0,0,1,0,0,0,0,0,8,0
8058,1,1,0,0,0,0,0,0,0,0,8,0
8059,0,1,0,0,0,0,0,0,0,0,9,0
8060,0,0,0,0,0,0,1,0,0,0,9,0
8061,0,0,1,0,1,1,0,0,0,0,9,0
8062,0,0,1,0,0,0,0,0,0,0,10,0
8063,0,1,0,0,0,0,0,0,0,0,10,0
8064,1,2,0,0,0,0,0,0,0,0,10,0
8065,1,0,0,0,0,0,0,0,0,0,10,0
8066,0,0,1,0,0,0,0,0,0,0,10,0
8067,0,1,0,0,0,0,1,0,0,0,10,0
8068,0,2,0,0,0,0,2,0,0,0,10,0
8069,0,2,0,0,0,0,0,0,0,0,11,0
8070,0,2,0,0,0,0,0,0,0,0,11,0
8071,0,2,0,0,1,0,0,0,0,0,11,0
8072,0,0,1,0,0,0,0,0,0,0,11,0
8073,0,1,0,0,0,0,0,0,0,0,11,0
8074,0,1,0,0,2,0,0,0,0,0,11,0
8075,0,2,0,0,0,0,0,0,2,0,11,0
8077,0,0,1,0,0,0,0,0,0,0,11,0
8078,0,1,0,0,0,0,1,0,0,0,12,0
8079,0,1,0,0,0,0,0,0,0,0,12,0
8080,0,0,1,0,0,0,0,0,0,0,12,0
8081,0,0,1,0,1,0,0,0,0,0,12,0
8082,0,1,0,0,0,0,0,0,0,0,12,0
8083,0,2,0,0,2,0,0,0,0,0,12,0
8084,0,1,0,0,1,0,0,0,0,0,12,0
8085,0,0,0,0,1,0,0,0,0,0,12,0
8086,0,0,1,0,0,0,0,0,0,0,12,0
8087,0,1,0,0,2,0,0,0,0,0,13,0
8088,1,1,1,0,0,0,0,0,0,0,13,0
8089,0,1,1,0,0,0,0,0,0,0,13,0
8090,0,0,1,0,0,0,0,0,0,0,13,0
8091,0,1,1,0,0,0,2,0,2,0,13,0
8092,1,0,0,0,0,0,0,0,1,0,13,0
8093,1,1,0,0,0,0,0,0,1,0,14,0
8094,2,1,0,0,0,0,0,0,0,0,14,0
8095,0,0,0,0,0,0,0,0,1,0,14,0
8096,0,1,0,0,0,0,0,0,0,0,14,0
8097,0,1,0,0,0,0,0,0,1,0,14,0
8098,0,1,0,0,0,0,0,0,1,0,14,0
8099,0,1,0,0,0,0,0,0,1,0,14,0
8100,0,1,0,0,0,0,0,0,1,0,14,0
8101,1,1,0,0,0,0,0,0,0,0,14,0
8102,0,0,0,0,0,0,0,0,1,0,15,0
8103,0,3,0,0,0,0,0,0,0,0,15,0
8104,0,2,0,0,0,0,0,0,1,0,15,0
8106,0,1,0,0,0,0,1,0,0,0,16,0
8107,0,0,1,0,0,0,1,0,0,0,16,0
8108,1,2,0,0,0,0,1,0,0,0,16,0
8109,0,1,0,0,0,0,0,0,1,0,17,0
8110,0,0,1,0,0,0,0,0,0,0,8,1
8111,1,1,0,0,1,0,0,0,0,0,8,1
8112,0,1,0,0,0,0,1,0,0,0,9,1
8113,1,1,0,0,1,0,0,0,0,0,9,1
8114,0,0,1,0,0,0,0,0,0,0,9,1
8115,0,1,0,0,0,0,0,0,0,0,9,1
8116,0,1,1,0,0,0,0,0,0,0,10,1
8117,0,2,1,0,0,0,0,0,0,0,10,1
8118,0,0,0,0,1,0,0,0,0,0,10,1
8119,0,0,1,0,0,0,0,0,0,0,10,1
8120,0,2,0,0,1,0,0,0,0,0,10,1
8121,0,0,1,0,0,0,0,0,1,0,10,1
8122,0,0,1,0,1,0,0,0,0,0,10,1
8123,0,1,0,0,0,0,0,0,0,0,11,1
8124,1,1,2,0,0,0,0,0,0,0,11,1
8126,0,1,0,0,0,0,0,0,0,0,11,1
8127,0,1,0,0,0,0,0,0,0,0,11,1
8129,1,0,1,0,0,0,0,0,0,0,11,1
8130,0,0,1,0,1,0,0,0,0,0,11,1
8131,0,0,0,0,0,0,0,0,1,0,12,1
8132,0,1,0,0,0,0,0,0,0,0,12,1
8133,0,1,0,0,1,0,0,0,0,0,12,1
8134,0,0,0,0,0,0,1,0,1,0,12,1
8135,0,0,0,0,1,0,0,0,0,0,12,1
8136,1,1,0,0,0,0,0,0,1,0,12,1
8137,0,0,1,0,0,0,1,0,0,0,13,1
8138,0,2,0,0,1,0,0,0,0,0,13,1
8140,0,0,0,0,0,0,0,0,1,0,13,1
8141,0,1,0,0,0,0,0,0,0,0,13,1
8142,0,2,0,0,0,0,0,0,2,0,14,1
8143,0,2,0,0,0,0,0,0,0,0,14,1
8144,0,0,1,0,0,0,1,0,1,0,14,1
8145,0,1,0,0,1,0,0,0,0,0,14,1
8146,0,2,0,0,0,0,1,0,0,0,15,1
8147,0,1,0,0,0,0,3,0,0,0,15,1
8148,0,0,0,0,0,0,0,0,2,0,15,1
8149,0,1,0,0,0,0,1,0,0,0,15,1
8150,1,2,0,0,0,0,0,0,0,0,15,1
8151,0,1,1,0,0,0,0,0,0,0,15,1
8152,0,1,1,0,0,0,0,0,0,0,15,1
8153,0,1,0,0,0,0,1,0,0,0,15,1
8154,0,2,0,0,0,0,1,0,0,0,16,1
8155,0,2,0,0,0,0,1,0,0,0,16,1
8156,0,2,0,0,0,0,2,0,0,0,16,1
8157,0,2,0,0,0,0,1,0,1,0,16,1
8159,0,0,0,0,1,0,0,0,0,0,17,1
8160,0,0,1,0,0,0,0,0,0,0,17,1
8161,2,0,0,0,0,0,3,0,0,0,17,1
8162,0,0,1,0,0,0,0,0,0,0,8,2
8163,0,1,0,0,0,0,0,0,0,0,8,2
8164,0,1,0,0,0,0,0,0,0,0,9,2
8165,0,0,2,0,0,0,0,0,0,0,9,2
8166,0,1,1,0,1,0,0,0,0,0,9,2
8167,0,1,0,0,1,0,0,0,0,0,9,2
8169,0,0,1,0,0,0,0,0,0,0,9,2
8170,0,0,1,0,0,0,0,0,0,0,9,2
8171,0,0,0,0,1,0,1,0,0,0,10,2
8172,0,0,1,0,0,0,0,0,0,0,10,2
8173,0,1,0,0,0,0,0,0,0,0,10,2
8174,0,1,0,0,0,0,0,0,0,0,10,2
8175,0,2,0,0,0,0,0,0,1,0,11,2
8176,0,1,0,0,0,0,1,0,0,0,11,2
8177,0,1,0,0,0,0,1,0,0,0,11,2
8178,0,0,1,0,0,0,0,0,0,0,11,2
8179,0,0,1,0,0,0,0,0,0,0,11,2
8180,1,0,1,0,0,1,0,0,0,0,11,2
8181,0,2,0,0,0,0,0,0,0,0,11,2
8182,0,1,0,0,0,0,0,0,1,0,11,2
8183,0,0,0,0,0,1,0,0,0,0,11,2
8184,0,0,0,0,0,0,1,0,0,0,12,2
8185,0,0,0,0,0,0,1,0,0,0,12,2
8186,0,0,0,0,1,0,1,0,0,0,12,2
8187,0,0,1,0,0,0,1,0,0,0,12,2
8188,0,1,0,0,0,0,0,0,0,0,12,2
8189,0,0,0,0,0,0,1,0,0,0,13,2
8190,0,1,1,0,0,0,0,0,0,0,14,2
8191,0,2,0,0,1,0,1,0,0,0,14,2
8192,0,1,0,0,0,0,0,0,0,0,14,2
8193,0,1,0,0,0,0,1,0,0,0,14,2
8194,0,1,0,0,0,0,1,0,0,0,14,2
8195,0,0,0,0,0,0,2,0,1,0,14,2
8196,0,2,0,0,0,0,2,0,0,0,14,2
8197,0,2,0,0,1,0,1,0,0,0,15,2
8198,0,0,0,0,0,0,1,0,0,0,15,2
8199,0,1,0,0,1,0,0,0,0,0,16,2
8200,0,0,1,0,0,0,1,0,0,0,16,2
8201,0,2,0,0,0,0,0,0,0,0,16,2
8202,0,1,2,0,0,0,1,0,0,0,16,2
8203,0,0,1,0,0,0,0,0,0,0,16,2
8204,0,0,1,0,0,0,0,0,0,0,16,2
8205,0,1,0,0,1,0,0,0,0,0,16,2
8206,0,2,1,0,0,0,0,0,0,0,16,2
8207,0,2,0,0,0,0,1,0,0,0,17,2
8208,0,1,0,0,0,0,1,0,0,0,17,2
8209,0,0,1,0,0,0,1,0,0,0,8,3
8210,0,2,2,0,1,0,0,0,0,0,8,3
8211,0,1,0,0,0,0,1,0,0,0,8,3
8212,0,1,1,0,0,0,0,0,0,0,8,3
8213,0,1,1,0,0,0,0,0,0,0,8,3
8214,0,0,1,0,1,0,0,0,0,0,9,3
8215,0,1,1,0,1,0,0,0,0,0,9,3
8216,0,1,2,0,0,0,0,0,0,0,9,3
8217,0,1,0,0,0,0,0,0,0,0,9,3
8218,1,0,0,0,0,0,0,0,0,0,9,3
8219,0,1,1,0,1,0,0,0,0,0,9,3
8220,0,2,0,0,0,0,1,0,0,0,10,3
8221,1,1,1,1,0,0,0,0,0,0,10,3
8222,0,0,1,0,1,0,0,0,0,0,10,3
8223,0,2,1,0,0,0,1,0,0,0,10,3
8224,0,1,1,0,0,0,0,0,0,1,10,3
8225,1,1,0,0,1,0,0,0,0,0,10,3
8226,1,0,1,0,0,0,0,0,0,0,10,3
8227,1,2,1,0,0,1,1,0,0,1,10,3
8228,0,0,1,0,0,0,0,0,0,0,11,3
8229,1,0,0,0,0,0,0,0,0,0,11,3
8230,0,1,0,0,1,0,0,0,0,0,11,3
8231,0,0,1,0,0,0,0,0,0,0,11,3
8232,0,0,1,0,0,0,0,0,0,0,11,3
8233,0,0,0,0,0,0,0,0,1,0,11,3
8234,0,0,1,0,0,0,0,0,0,0,11,3
8235,0,2,1,0,0,0,0,0,0,0,12,3
8236,0,0,1,0,0,0,0,0,0,0,12,3
8237,0,0,1,0,0,0,0,0,0,0,12,3
8238,0,2,1,0,0,0,0,0,0,0,12,3
8239,0,0,1,0,0,0,0,0,1,0,12,3
8240,0,0,0,0,0,0,0,0,1,0,13,3
8241,1,3,0,0,0,0,0,0,2,0,13,3
8242,0,0,0,0,0,0,2,0,2,0,13,3
8243,0,0,0,0,1,0,0,0,0,0,13,3
8244,0,1,0,0,0,0,0,0,1,0,13,3
8245,0,0,1,1,0,0,0,0,0,0,14,3
8246,1,2,0,0,0,0,0,0,1,0,14,3
8247,0,1,0,0,1,0,0,0,0,0,14,3
8248,0,1,0,0,0,0,0,0,0,0,15,3
8249,0,0,1,0,0,0,1,0,0,0,15,3
8250,0,2,0,0,0,0,1,0,0,0,15,3
8251,0,1,0,0,0,0,1,0,0,0,15,3
8252,0,0,1,0,0,0,1,0,0,0,16,3
8253,0,3,0,0,0,0,1,0,0,0,16,3
8254,0,1,0,0,0,0,0,0,0,0,16,3
8255,0,1,1,0,0,0,1,0,0,0,16,3
8256,0,2,1,0,0,0,1,0,0,0,16,3
8257,0,1,0,0,0,0,0,0,0,0,17,3
8258,0,1,0,0,1,0,0,0,0,0,8,4
8259,0,0,1,0,0,0,1,0,0,0,8,4
8260,0,1,0,0,0,0,1,0,0,0,8,4
8261,1,0,0,0,0,0,0,0,0,0,8,4
8262,0,0,1,0,0,0,0,0,0,0,8,4
8263,0,0,1,0,0,0,0,0,0,0,9,4
8264,0,1,0,0,1,0,0,0,0,0,9,4
8265,0,1,0,0,0,0,0,0,0,0,9,4
8266,0,0,1,0,1,0,0,0,0,0,9,4
8267,0,0,1,0,0,0,0,0,0,0,9,4
8268,1,1,0,0,0,0,0,0,0,0,9,4
8269,0,0,1,0,0,0,0,0,0,0,9,4
8270,0,1,2,0,0,0,0,0,0,0,9,4
8271,0,2,1,0,0,0,0,0,0,0,9,4
8272,0,0,1,0,0,0,1,0,0,0,10,4
8273,0,1,0,0,0,0,0,0,0,0,10,4
8274,0,1,0,0,0,0,0,0,0,0,10,4
8275,0,3,0,0,0,0,2,0,0,0,10,4
8276,0,0,1,0,0,0,0,0,0,0,10,4
8277,0,1,0,0,0,0,1,0,0,0,10,4
8278,0,1,0,0,1,0,0,0,0,0,10,4
8279,0,1,0,0,0,0,0,0,0,0,10,4
8280,0,1,0,0,0,0,0,0,0,0,10,4
8281,0,1,0,0,1,0,0,0,0,0,10,4
8282,0,0,1,0,0,0,0,0,0,0,10,4
8283,0,0,1,0,0,0,0,0,0,0,10,4
8284,1,2,0,0,0,0,1,0,0,0,11,4
8285,0,2,0,0,1,0,1,0,0,0,11,4
8286,0,0,1,0,0,0,1,0,0,0,11,4
8287,0,0,1,0,0,0,0,0,0,0,11,4
8288,0,1,0,0,0,0,0,0,0,0,11,4
8290,0,1,1,0,0,0,0,0,0,0,12,4
8291,0,1,1,0,0,0,0,0,0,0,12,4
8292,0,2,0,0,1,0,0,0,1,0,12,4
8296,0,1,0,0,0,0,0,0,0,0,12,4
8298,0,0,1,0,0,0,0,0,0,0,13,4
8299,0,1,0,0,0,0,0,0,0,0,13,4
8300,1,0,0,0,0,0,0,0,0,0,13,4
8302,0,1,0,0,0,0,0,0,0,0,13,4
8303,0,0,0,0,0,0,3,0,0,0,13,4
8304,1,0,0,0,0,0,0,0,0,0,13,4
8305,0,3,0,0,0,0,0,0,0,0,13,4
8306,0,1,1,0,0,0,2,0,0,0,13,4
8307,0,1,0,0,0,0,0,0,2,0,13,4
8308,1,1,0,0,0,1,0,0,1,0,14,4
8310,0,2,0,0,0,0,0,0,1,0,14,4
8311,0,2,0,0,0,0,1,0,1,0,14,4
8312,0,0,0,0,0,0,2,0,0,0,14,4
8313,0,2,0,0,0,0,1,0,0,0,14,4
8314,0,1,0,0,1,0,0,0,0,0,14,4
8315,1,2,0,0,0,0,0,0,1,0,15,4
8316,0,1,0,0,0,0,0,0,0,0,15,4
8317,0,1,0,0,0,0,2,0,0,0,15,4
8318,1,2,0,0,0,0,0,0,0,0,15,4
8319,0,2,0,0,1,0,0,0,0,0,16,4
8320,0,0,1,0,0,0,0,0,0,0,16,4
8321,0,3,0,0,0,0,0,0,0,0,16,4
8322,1,0,0,0,0,0,0,0,0,0,16,4
8323,0,1,0,0,0,0,0,0,2,0,8,5
8324,0,2,0,0,1,0,0,0,0,0,8,5
8325,0,1,0,0,1,0,0,0,0,0,8,5
8326,0,1,0,0,1,0,0,0,0,0,8,5
8327,0,2,0,0,1,0,1,0,0,0,8,5
8328,0,0,3,0,1,0,0,0,0,0,8,5
8329,0,1,0,0,0,0,0,0,0,0,9,5
8330,0,0,2,0,0,0,0,0,0,0,9,5
8331,1,1,1,0,0,0,0,0,0,0,9,5
8332,1,0,0,0,0,0,1,0,0,0,9,5
8333,1,0,1,0,1,0,0,0,0,0,9,5
8334,0,1,0,0,0,0,0,0,0,0,9,5
8335,0,1,0,0,0,0,1,0,0,0,10,5
8336,0,0,2,0,0,0,0,0,0,0,10,5
8337,0,1,0,0,2,0,0,0,0,0,10,5
8338,0,0,1,0,1,0,1,0,0,0,10,5
8339,0,1,0,0,0,0,0,0,0,0,10,5
8340,0,1,0,0,0,0,0,0,0,0,10,5
8341,0,1,0,0,0,0,0,0,0,0,10,5
8342,1,0,0,0,0,0,0,0,0,0,10,5
8343,1,1,0,1,0,0,0,0,0,0,10,5
8344,0,0,1,0,0,0,0,0,0,0,10,5
8345,1,1,0,0,0,0,0,0,0,0,10,5
8346,0,1,1,0,0,0,0,0,0,0,10,5
8347,0,0,1,0,0,0,0,0,0,0,10,5
8348,0,1,1,0,0,0,0,0,0,0,11,5
8349,0,0,1,0,0,0,1,0,0,0,11,5
8350,0,2,2,0,0,0,0,0,0,0,11,5
8351,0,1,0,0,0,0,0,0,0,0,11,5
8352,1,1,0,0,0,0,0,0,0,0,11,5
8353,1,1,1,0,1,0,0,0,0,0,11,5
8354,0,1,0,0,0,0,1,0,0,0,11,5
8355,0,0,0,0,0,1,0,0,0,0,11,5
8356,0,1,0,0,1,0,0,0,0,0,11,5
8357,0,1,0,0,0,0,0,0,0,0,11,5
8358,0,2,1,0,1,0,0,0,0,0,12,5
8359,0,0,1,0,0,0,0,0,0,0,12,5
8360,0,1,0,0,0,0,0,0,2,0,12,5
8361,0,0,1,0,0,0,0,0,0,0,12,5
